date,time,name,original_poster
2022-10-12,04:40,chad,daily
2022-10-12,04:40,fayaz,murtaza
2022-10-12,04:40,ttcshouting,chain
2022-10-12,04:40,your,naomi
2022-10-12,04:40,nopehellno,crazybastid
2022-10-12,04:40,christopher,NA
2022-10-12,04:40,alan,NA
2022-10-12,04:40,marlene,NA
2022-10-12,04:40,dev,navid
2022-10-12,04:40,foreverretro,crazybastid
2022-10-12,04:40,sandy,james
2022-10-12,04:40,hybrid,chain
2022-10-12,04:40,lion,NA
2022-10-12,04:40,your,anjali
2022-10-12,04:40,warm,peter
2022-10-12,04:40,mikemongoethis,green
2022-10-12,04:40,cal,naomi
2022-10-12,04:40,michellelilac,james
2022-10-12,04:40,noitsnot,NA
2022-10-12,04:40,jackdaw,NA
2022-10-12,04:40,azo,NA
2022-10-12,04:40,kalevifella,NA
2022-10-12,04:40,dumbas,NA
2022-10-12,04:40,miss,NA
2022-10-12,04:40,abetterworldnetwork,NA
2022-10-12,04:40,casoberresistor,pva
2022-10-12,04:40,adam,NA
2022-10-12,04:40,mahesh,president
2022-10-12,04:40,tiffany,chain
2022-10-12,04:40,lion,NA
2022-10-12,04:40,prakash,ganesh
2022-10-12,04:40,ilkley,assaad
2022-10-12,04:40,cath,ayana
2022-10-12,04:40,marlene,NA
2022-10-12,04:40,ice,uproxx
2022-10-12,04:40,lion,NA
2022-10-12,04:40,robowop,NA
2022-10-12,04:40,lindseysullivan,NA
2022-10-12,04:40,mwaqas,shehbaz
2022-10-12,04:40,earthshine,peter
2022-10-12,04:40,missy,NA
2022-10-12,04:40,kokonut,NA
2022-10-12,04:40,vitalina,climate
2022-10-12,04:40,daniel,peter
2022-10-12,04:40,lynn,steve
2022-10-12,04:40,lion,NA
2022-10-12,04:40,david,NA
2022-10-12,04:40,dave,peter
2022-10-12,04:40,denis,NA
2022-10-12,04:40,jos,james
2022-10-12,04:40,backman,peter
2022-10-12,04:40,chabob,NA
2022-10-12,04:40,soap,NA
2022-10-12,04:40,george,NA
2022-10-12,04:40,susan,kevin
2022-10-12,04:40,zanepand,wall
2022-10-12,04:40,bijenbloem,sophie
2022-10-12,04:40,sargon,peter
2022-10-12,04:40,caz,uproxx
2022-10-12,04:40,curriejohnsonout,peter
2022-10-12,04:40,jackie,jaystans
2022-10-12,04:40,alliehe,NA
2022-10-12,04:40,bent,kevin
2022-10-12,04:40,nancy,craig
2022-10-12,04:40,kathambi,steven
2022-10-12,04:40,justiceall,peter
2022-10-12,04:40,sen,NA
2022-10-12,04:40,subterranean,NA
2022-10-12,04:40,trudeaumustgo,james
2022-10-12,04:40,paddy,NA
2022-10-12,04:40,elemangell,peter
2022-10-12,04:40,avneesh,fiona
2022-10-12,04:40,newsfirstlk,NA
2022-10-12,04:40,dejavu,NA
2022-10-12,04:40,lion,NA
2022-10-12,04:40,joe,peter
2022-10-12,04:40,nicholas,world
2022-10-12,04:40,inc,daily
2022-10-12,04:40,robyn,naomi
2022-10-12,04:40,darren,NA
2022-10-12,04:40,randy,steve
2022-10-12,04:40,hamza,shehbaz
2022-10-12,04:40,abominable,jason
2022-10-12,04:40,hope,sara
2022-10-12,04:40,granann,james
2022-10-12,04:40,pleroma,daily
2022-10-12,04:40,sharon,peter
2022-10-12,04:40,goldeneyepb,nick
2022-10-12,04:40,alejandro,rep
2022-10-12,04:40,flor,jan
2022-10-12,04:40,joe,peter
2022-10-12,04:40,ngel,ultra
2022-10-12,04:40,kathy,NA
2022-10-12,04:40,dave,NA
2022-10-12,04:40,sintya,avi
2022-10-12,04:40,christythebeach,NA
2022-10-12,04:40,immaculate,stopeacop
2022-10-12,04:40,ultramaga,james
2022-10-12,04:40,mundi,peter
2022-10-12,04:40,stephen,greg
2022-10-12,04:40,muhammad,shehbaz
2022-10-12,04:40,kamalv,NA
2022-10-12,04:40,aurora,just
2022-10-12,04:40,spura,sindileigh
2022-10-12,04:40,lonewolf,NA
2022-10-12,04:40,david,maze
2022-10-12,04:40,thomas,peter
2022-10-12,04:40,beaumont,josh
2022-10-12,04:40,humanist,peter
2022-10-12,04:40,raf,steven
2022-10-12,04:40,joe,rainforest
2022-10-12,04:40,slaybo,peter
2022-10-12,04:40,thomas,peter
2022-10-12,04:40,bidensfaketeeth,NA
2022-10-12,04:40,miranda,james
2022-10-12,04:40,kinzhal,NA
2022-10-12,04:40,robert,greg
2022-10-12,04:40,halle,peter
2022-10-12,04:40,your,james
2022-10-12,04:40,luce,jason
2022-10-12,04:40,khalid,culture
2022-10-12,04:40,sumesh,NA
2022-10-12,04:40,thee,analisa
2022-10-12,04:40,justice,NA
2022-10-12,04:40,chauliodus,mike
2022-10-12,04:40,alliehe,NA
2022-10-12,04:40,honey,peter
2022-10-12,04:40,jerry,shelljet
2022-10-12,04:40,adam,NA
2022-10-12,04:40,vincent,andy
2022-10-12,04:40,patricia,jason
2022-10-12,04:40,rick,NA
2022-10-12,04:40,david,NA
2022-10-12,04:40,gino,greg
2022-10-12,04:40,badstubby,joe
2022-10-12,04:40,grave,mike
2022-10-12,04:40,mike,NA
2022-10-12,04:40,don,NA
2022-10-12,04:40,registered,robert
2022-10-12,04:40,the,peter
2022-10-12,04:40,nancy,elizabeth
2022-10-12,04:40,hamza,shehbaz
2022-10-12,04:40,bluvitae,uproxx
2022-10-12,04:40,patricia,analisa
2022-10-12,04:40,general,raffi
2022-10-12,04:40,roderick,chain
2022-10-12,04:40,marla,NA
2022-10-12,04:40,ifer,peter
2022-10-12,04:40,lauren,NA
2022-10-12,04:40,mike,NA
2022-10-12,04:40,sakhawat,NA
2022-10-12,04:40,emc,silence
2022-10-12,04:40,yooho,NA
2022-10-12,04:40,hamish,suit
2022-10-12,04:40,sifter,avi
2022-10-12,04:40,sri,erik
2022-10-12,04:40,effef,james
2022-10-12,04:40,criticalmass,NA
2022-10-12,04:40,shahzad,NA
2022-10-12,04:40,kat,NA
2022-10-12,04:40,joe,the
2022-10-12,04:40,kathy,charlie
2022-10-12,04:40,chris,NA
2022-10-12,04:40,chris,christine
2022-10-12,04:40,unimportant,NA
2022-10-12,04:40,mark,jason
2022-10-12,04:40,unmuzzledconservative,kevin
2022-10-12,04:40,virtual,NA
2022-10-12,04:40,muhammad,shehbaz
2022-10-12,04:40,jham,tammy
2022-10-12,04:40,latimer,did
2022-10-12,04:40,rana,shehbaz
2022-10-12,04:40,kiwikatz,NA
2022-10-12,04:40,mohammad,shehbaz
2022-10-12,04:40,luc,daily
2022-10-12,04:40,cringe,NA
2022-10-12,04:40,pleroma,NA
2022-10-12,04:40,unredacted,james
2022-10-12,04:40,helen,NA
2022-10-12,04:40,fossil,peter
2022-10-12,04:40,lozbine,NA
2022-10-12,04:40,babe,NA
2022-10-12,04:40,climate,peter
2022-10-12,04:40,jaynice,james
2022-10-12,04:40,aussieborn,baldrick
2022-10-12,04:40,dennis,NA
2022-10-12,04:40,president,james
2022-10-12,04:40,silence,NA
2022-10-12,04:40,lion,NA
2022-10-12,04:40,smug,NA
2022-10-12,04:40,cywerker,jason
2022-10-12,04:40,ali,shehbaz
2022-10-12,04:40,john,NA
2022-10-12,04:40,bitcoin,NA
2022-10-12,04:40,hamid,shehbaz
2022-10-12,04:40,fossil,peter
2022-10-12,04:40,angela,james
2022-10-12,04:40,lars,james
2022-10-12,04:40,lori,NA
2022-10-12,04:40,dalia,channa
2022-10-12,04:40,paul,kevin
2022-10-12,04:40,sharmila,gita
2022-10-12,04:40,philip,parentsforfuture
2022-10-12,04:40,johndavid,NA
2022-10-12,04:40,nutbob,james
2022-10-12,04:40,horatio,spooky
2022-10-12,04:40,foster,derek
2022-10-12,04:50,vlarity,peter
2022-10-12,04:50,takeda,NA
2022-10-12,04:50,mike,NA
2022-10-12,04:50,kat,president
2022-10-12,04:50,iris,kevin
2022-10-12,04:50,vern,james
2022-10-12,04:50,andrea,james
2022-10-12,04:50,cheryl,NA
2022-10-12,04:50,cidi,NA
2022-10-12,04:50,houstonhusky,NA
2022-10-12,04:50,silverg,NA
2022-10-12,04:50,rob,anjali
2022-10-12,04:50,chatleroy,peter
2022-10-12,04:50,claude,NA
2022-10-12,04:50,lost,kevin
2022-10-12,04:50,croquet,peter
2022-10-12,04:50,vlarity,peter
2022-10-12,04:50,the,NA
2022-10-12,04:50,mikemongoethis,elizabeth
2022-10-12,04:50,yemesrach,NA
2022-10-12,04:50,kalle,steve
2022-10-12,04:50,the,caroline
2022-10-12,04:50,vickie,NA
2022-10-12,04:50,dhamindra,erik
2022-10-12,04:50,james,NA
2022-10-12,04:50,lion,NA
2022-10-12,04:50,muhammad,prime
2022-10-12,04:50,kitturner,NA
2022-10-12,04:50,the,naomi
2022-10-12,04:50,johnny,NA
2022-10-12,04:50,caryn,peter
2022-10-12,04:50,belynda,james
2022-10-12,04:50,zarap,ajit
2022-10-12,04:50,debbie,channel
2022-10-12,04:50,donna,james
2022-10-12,04:50,chuck,james
2022-10-12,04:50,arthritic,rep
2022-10-12,04:50,bubs,NA
2022-10-12,04:50,loren,NA
2022-10-12,04:50,ted,bernies
2022-10-12,04:50,josh,james
2022-10-12,04:50,dno,avi
2022-10-12,04:50,unimportant,NA
2022-10-12,04:50,dwayne,NA
2022-10-12,04:50,kathy,NA
2022-10-12,04:50,statistrician,peter
2022-10-12,04:50,adolfo,kevin
2022-10-12,04:50,paul,NA
2022-10-12,04:50,sebastian,NA
2022-10-12,04:50,mikekerschner,kevin
2022-10-12,04:50,come,mike
2022-10-12,04:50,lieven,organics
2022-10-12,04:50,fleming,NA
2022-10-12,04:50,its,peter
2022-10-12,04:50,richmond,NA
2022-10-12,04:50,resipisco,NA
2022-10-12,04:50,scar,NA
2022-10-12,04:50,nathan,NA
2022-10-12,04:50,sexagenarian,NA
2022-10-12,04:50,news,newsfirstlk
2022-10-12,04:50,airdrop,mmfinance
2022-10-12,04:50,bill,chain
2022-10-12,04:50,town,jeff
2022-10-12,04:50,gigian,lalo
2022-10-12,04:50,claire,daniel
2022-10-12,04:50,geospatial,esri
2022-10-12,04:50,isaas,rep
2022-10-12,04:50,salem,peter
2022-10-12,04:50,vinay,NA
2022-10-12,04:50,statistrician,peter
2022-10-12,04:50,airdrop,NA
2022-10-12,04:50,trudeaumustgo,dean
2022-10-12,04:50,dont,NA
2022-10-12,04:50,shannon,cambridge
2022-10-12,04:50,mike,NA
2022-10-12,04:50,amcouncil,NA
2022-10-12,04:50,renee,chain
2022-10-12,04:50,morgan,NA
2022-10-12,04:50,morgan,NA
2022-10-12,04:50,bing,NA
2022-10-12,04:50,job,chain
2022-10-12,04:50,keith,NA
2022-10-12,04:50,jennifer,dan
2022-10-12,04:50,youtube,mmfinance
2022-10-12,04:50,mario,javier
2022-10-12,04:50,secretary,secretary
2022-10-12,04:50,stephanie,peter
2022-10-12,04:50,rich,NA
2022-10-12,04:50,bot,NA
2022-10-12,04:50,coinaz,tom
2022-10-12,04:50,geospatial,esri
2022-10-12,04:50,spirit,ian
2022-10-12,04:50,ltsipa,transfer
2022-10-12,04:50,geospatial,esri
2022-10-12,04:50,honey,sindileigh
2022-10-12,04:50,rdiger,NA
2022-10-12,04:50,ted,veritatem
2022-10-12,04:50,luca,blakandblack
2022-10-12,04:50,bike,peter
2022-10-12,04:50,youngseop,NA
2022-10-12,04:50,vision,uproxx
2022-10-12,04:50,johnny,NA
2022-10-12,04:50,michael,NA
2022-10-12,04:50,schredder,president
2022-10-12,04:50,joel,toby
2022-10-12,04:50,aus,NA
2022-10-12,04:50,aussie,NA
2022-10-12,04:50,drew,NA
2022-10-12,04:50,sebastian,peter
2022-10-12,04:50,emily,peter
2022-10-12,04:50,eric,the
2022-10-12,04:50,mukasa,justice
2022-10-12,04:50,elliemae,james
2022-10-12,04:50,zack,NA
2022-10-12,04:50,the,NA
2022-10-12,04:50,sylvia,NA
2022-10-12,04:50,atypical,NA
2022-10-12,04:50,alliehe,NA
2022-10-12,04:50,banzy,wittgenstein
2022-10-12,04:50,gabriel,NA
2022-10-12,04:50,avskaffa,inea
2022-10-12,04:50,susan,petersweden
2022-10-12,04:50,ossmeteogeoraffaelli,world
2022-10-12,04:50,muhammad,shehbaz
2022-10-12,04:50,dingosynch,ajit
2022-10-12,04:50,geospatial,esri
2022-10-12,04:50,mary,NA
2022-10-12,04:50,erinel,NA
2022-10-12,04:50,mviwata,NA
2022-10-12,04:50,smug,NA
2022-10-12,04:50,zoe,peter
2022-10-12,04:50,scott,NA
2022-10-12,04:50,emily,anjali
2022-10-12,04:50,chuks,mmfinance
2022-10-12,04:50,blessed,paul
2022-10-12,04:50,hitto,NA
2022-10-12,04:50,jason,cate
2022-10-12,04:50,magaragariho,justice
2022-10-12,04:50,jesse,NA
2022-10-12,04:50,elliemae,NA
2022-10-12,04:50,jordi,peter
2022-10-12,04:50,michael,NA
2022-10-12,04:50,elizabeth,peter
2022-10-12,04:50,bizarro,NA
2022-10-12,04:50,debbie,steve
2022-10-12,04:50,suruchi,NA
2022-10-12,04:50,little,emmett
2022-10-12,04:50,ralphy,NA
2022-10-12,04:50,phil,peter
2022-10-12,04:50,polly,NA
2022-10-12,04:50,chris,james
2022-10-12,04:50,ogun,james
2022-10-12,04:50,petbunny,NA
2022-10-12,04:50,phil,peter
2022-10-12,04:50,alias,NA
2022-10-12,04:50,lion,NA
2022-10-12,04:50,cubana,NA
2022-10-12,04:50,birdmanthe,james
2022-10-12,04:50,patriotmommabear,greg
2022-10-12,04:50,kira,uproxx
2022-10-12,04:50,poptimus,james
2022-10-12,04:50,dean,NA
2022-10-12,04:50,pharmerk,peter
2022-10-12,04:50,hirasan,uproxx
2022-10-12,04:50,marty,NA
2022-10-12,04:50,muhammad,NA
2022-10-12,04:50,oktoberbhritday,katie
2022-10-12,04:50,blessed,paul
2022-10-12,04:50,rosy,peter
2022-10-12,04:50,alliehe,NA
2022-10-12,04:50,blirtakusmindus,NA
2022-10-12,04:50,pjw,james
2022-10-12,04:50,jeepman,peter
2022-10-12,04:50,laura,NA
2022-10-12,04:50,lion,NA
2022-10-12,04:50,jamesfinnertyeth,peter
2022-10-12,04:50,licorice,andrew
2022-10-12,04:50,robin,NA
2022-10-12,04:50,the,NA
2022-10-12,04:50,lion,NA
2022-10-12,04:50,gabriel,NA
2022-10-12,04:50,andy,NA
2022-10-12,04:50,andrew,NA
2022-10-12,04:50,paul,NA
2022-10-12,04:50,joe,peter
2022-10-12,04:50,american,NA
2022-10-12,04:50,tahfromslc,peter
2022-10-12,04:50,yunique,NA
2022-10-12,04:50,pallavi,NA
2022-10-12,04:50,fortiss,james
2022-10-12,04:50,shari,frank
2022-10-12,04:50,mikey,NA
2022-10-12,04:50,kamalv,NA
2022-10-12,04:50,lion,NA
2022-10-12,04:50,yunique,theo
2022-10-12,04:50,mviwata,NA
2022-10-12,04:50,punchy,NA
2022-10-12,04:50,connor,NA
2022-10-12,04:50,nmsu,nmsu
2022-10-12,04:50,lion,NA
2022-10-12,04:50,sarnajohar,antnio
2022-10-12,04:50,beverly,NA
2022-10-12,04:50,akhmal,NA
2022-10-12,04:50,berriz,michael
2022-10-12,04:50,unstoppable,the
2022-10-12,04:50,george,NA
2022-10-12,04:50,whiskey,NA
2022-10-12,04:50,snarky,steven
2022-10-12,04:50,lion,NA
2022-10-12,04:50,kate,greg
2022-10-12,04:50,awekyuwusu,NA
2022-10-12,04:50,gram,martyupnorths
2022-10-12,04:50,rizwan,qamar
2022-10-12,04:50,tamiti,NA
2022-10-12,04:50,alliehe,NA
2022-10-12,04:50,maximus,jaystans
2022-10-12,04:50,vinci,justice
2022-10-12,04:50,randy,maze
2022-10-12,04:50,matt,NA
2022-10-12,04:50,noellesays,analisa
2022-10-12,04:50,stevo,daily
2022-10-12,04:50,dila,dilek
2022-10-12,04:50,smug,NA
2022-10-12,04:50,paul,jan
2022-10-12,04:50,rbh,NA
2022-10-12,04:50,andy,NA
2022-10-12,04:50,christo,avi
2022-10-12,04:50,facetheclimateemergency,peter
2022-10-12,04:50,darren,NA
2022-10-12,04:50,the,NA
2022-10-12,04:50,tweety,greg
2022-10-12,04:50,sue,igor
2022-10-12,04:50,jim,NA
2022-10-12,04:50,connor,NA
2022-10-12,04:50,electric,NA
2022-10-12,04:50,sbu,sandeep
2022-10-12,04:50,davo,NA
2022-10-12,04:50,horatio,peter
2022-10-12,04:50,fred,NA
2022-10-12,04:50,lion,NA
2022-10-12,04:50,luis,james
2022-10-12,04:50,don,NA
2022-10-12,04:50,dumptrudeau,james
2022-10-12,04:50,ariana,naomi
2022-10-12,04:50,john,james
2022-10-12,04:50,beh,NA
2022-10-12,04:50,blast,peter
2022-10-12,04:50,michael,james
2022-10-12,04:50,edmond,NA
2022-10-12,04:50,yoursmartasianfriend,NA
2022-10-12,04:50,georg,peter
2022-10-12,04:50,trumpwonderworld,james
2022-10-12,04:50,laura,petrified
2022-10-12,04:50,awb,NA
2022-10-12,04:50,ctjglobcitizen,peter
2022-10-12,04:50,kate,daily
2022-10-12,04:50,chad,james
2022-10-12,04:50,giovanni,avi
2022-10-12,04:50,endel,NA
2022-10-12,04:50,bong,uproxx
2022-10-12,04:50,michaelt,NA
2022-10-12,04:50,beebs,james
2022-10-12,04:50,dirk,NA
2022-10-12,04:50,gramjan,peter
2022-10-12,04:50,betterworld,NA
2022-10-12,04:50,rachelvision,uproxx
2022-10-12,04:50,david,john
2022-10-12,04:50,bbstacker,avi
2022-10-12,04:50,barry,NA
2022-10-12,04:50,sumu,NA
2022-10-12,04:50,ariana,anjali
2022-10-12,04:50,cfr,peter
2022-10-12,04:50,bolshevik,michael
2022-10-12,04:50,sumit,NA
2022-10-12,04:50,tibster,NA
2022-10-12,04:50,pjw,rep
2022-10-12,04:50,felipe,NA
2022-10-12,04:50,cfr,peter
2022-10-12,04:50,gramjan,peter
2022-10-12,04:50,mandapandaopolis,peter
2022-10-12,04:50,deplorable,james
2022-10-12,04:50,barrbarian,bernies
2022-10-12,04:50,chomal,NA
2022-10-12,04:50,hassan,shehbaz
2022-10-12,04:50,mark,NA
2022-10-12,04:50,dont,NA
2022-10-12,04:50,elodie,NA
2022-10-12,04:50,ultra,NA
2022-10-12,04:50,marcia,mike
2022-10-12,04:50,gannnesh,peter
2022-10-12,04:50,president,greg
2022-10-12,04:50,brand,peter
2022-10-12,04:50,croquet,peter
2022-10-12,04:50,boo,NA
2022-10-12,04:50,sencee,kevin
2022-10-12,04:50,tamiti,NA
2022-10-12,04:50,ben,NA
2022-10-12,04:50,mugabo,mike
2022-10-12,04:50,stuart,james
2022-10-12,04:50,random,james
2022-10-12,04:50,lila,NA
2022-10-12,04:50,sarnajohar,united
2022-10-12,04:50,stapillas,michael
2022-10-12,04:50,victor,NA
2022-10-12,04:50,bitcoin,the
2022-10-12,04:50,space,NA
2022-10-12,04:50,beverly,NA
2022-10-12,04:50,united,ben
2022-10-12,04:50,james,NA
2022-10-12,04:50,penny,NA
2022-10-12,04:50,macfella,NA
2022-10-12,04:50,tomthunkit,NA
2022-10-12,04:50,trudeaumustgo,jack
2022-10-12,04:50,liz,peter
2022-10-12,04:50,andrew,anjali
2022-10-12,04:50,donna,NA
2022-10-12,04:50,marcia,chain
2022-10-12,04:50,baz,NA
2022-10-12,04:50,malkaiden,peter
2022-10-12,04:50,sunshine,james
2022-10-12,04:50,bae,NA
2022-10-12,04:50,karla,peter
2022-10-12,04:50,booker,genshin
2022-10-12,04:50,vulpine,NA
2022-10-12,04:50,liz,peter
2022-10-12,04:50,jim,NA
2022-10-12,04:50,maureen,james
2022-10-12,04:50,richwalker,NA
2022-10-12,04:50,kerri,james
2022-10-12,04:50,that,amspec
2022-10-12,04:50,roxie,peter
2022-10-12,04:50,covid,NA
2022-10-12,04:50,scherg,peter
2022-10-12,04:50,miho,genshin
2022-10-12,04:50,moertelpumpe,NA
2022-10-12,04:50,mjhubbardhold,steve
2022-10-12,04:50,jose,jason
2022-10-12,04:50,political,greg
2022-10-12,04:50,jake,NA
2022-10-12,04:50,baby,NA
2022-10-12,04:50,ajkogut,NA
2022-10-12,04:50,sandy,axios
2022-10-12,04:50,jmkerdoc,NA
2022-10-12,04:50,tesstruth,james
2022-10-12,04:50,lucas,NA
2022-10-12,04:50,mania,rep
2022-10-12,04:50,teajayladder,NA
2022-10-12,04:50,memebsc,NA
2022-10-12,04:50,gail,sophie
2022-10-12,04:50,nyc,NA
2022-10-12,04:50,spcr,daily
2022-10-12,04:50,the,frederickschultztez
2022-10-12,04:50,simplyhuman,NA
2022-10-12,04:50,zeroalpha,james
2022-10-12,04:50,ttcshivering,chain
2022-10-12,04:50,the,NA
2022-10-12,04:50,georges,avi
2022-10-12,04:50,the,NA
2022-10-12,04:50,shion,uproxx
2022-10-12,04:50,michael,peter
2022-10-12,04:50,joseph,jason
2022-10-12,04:50,kannagi,NA
2022-10-12,04:50,rossboylan,aussie
2022-10-12,04:50,jan,kevin
2022-10-12,04:50,michael,peter
2022-10-12,04:50,your,fabiha
2022-10-12,04:50,robert,daily
2022-10-12,04:50,john,NA
2022-10-12,04:50,woman,greg
2022-10-12,04:50,alliehe,NA
2022-10-12,04:50,psycho,NA
2022-10-12,04:50,just,michael
2022-10-12,04:50,juwel,mmfinance
2022-10-12,04:50,joseph,james
2022-10-12,04:50,roy,jason
2022-10-12,04:50,marilyn,NA
2022-10-12,04:50,brod,mike
2022-10-12,04:50,oogiyoogiy,NA
2022-10-12,04:50,misha,wittgenstein
2022-10-12,04:50,erastus,NA
2022-10-12,04:50,juwel,NA
2022-10-12,04:50,erastus,NA
2022-10-12,04:50,lost,bernies
2022-10-12,04:50,lando,daily
2022-10-12,04:50,rum,mike
2022-10-12,04:50,the,NA
2022-10-12,04:50,daniel,NA
2022-10-12,04:50,juwel,NA
2022-10-12,04:50,trudeaumustgo,NA
2022-10-12,04:50,harmony,maze
2022-10-12,04:50,wynne,NA
2022-10-12,04:50,blessed,NA
2022-10-12,04:50,jeff,NA
2022-10-12,04:50,elaine,greg
2022-10-12,04:50,lisa,NA
2022-10-12,04:50,tony,ben
2022-10-12,04:50,resipisco,NA
2022-10-12,04:50,sarnajohar,united
2022-10-12,04:50,karen,james
2022-10-12,04:50,john,NA
2022-10-12,04:50,brian,NA
2022-10-12,04:50,georgemirianashvili,the
2022-10-12,04:50,rom,NA
2022-10-12,04:50,daniel,tneuman
2022-10-12,04:50,baranoww,NA
2022-10-12,04:50,tony,ben
2022-10-12,04:50,john,NA
2022-10-12,04:50,filip,jason
2022-10-12,04:50,carl,magpie
2022-10-12,04:50,mayhemgoddess,NA
2022-10-12,04:50,kipruto,silantoi
2022-10-12,04:50,queen,NA
2022-10-12,04:50,bahman,mmfinance
2022-10-12,04:50,presidentelect,greg
2022-10-12,04:50,truthjusticelove,NA
2022-10-12,04:50,alliehe,NA
2022-10-12,04:50,living,peter
2022-10-12,04:50,maarten,climate
2022-10-12,04:50,michelle,seth
2022-10-12,04:50,qasper,peter
2022-10-12,04:50,cheryl,patrick
2022-10-12,04:50,the,james
2022-10-12,04:50,resistingsista,NA
2022-10-12,04:50,zero,chain
2022-10-12,04:50,iembot,NA
2022-10-12,04:50,wolves,robert
2022-10-12,04:50,luis,NA
2022-10-12,04:50,finley,david
2022-10-12,04:50,endel,NA
2022-10-12,04:50,jaxon,uproxx
2022-10-12,04:50,endel,NA
2022-10-12,04:50,irsarwono,NA
2022-10-12,04:50,jackson,NA
2022-10-12,04:50,name,shehbaz
2022-10-12,04:50,subterranean,NA
2022-10-12,04:50,anunnakiorphan,petersweden
2022-10-12,04:50,joe,NA
2022-10-12,04:50,gmaestas,NA
2022-10-12,04:50,ancestral,peter
2022-10-12,04:50,dawnintx,james
2022-10-12,04:50,sue,james
2022-10-12,04:50,nadia,caroline
2022-10-12,04:50,johnnyq,tom
2022-10-12,04:50,debbie,sean
2022-10-12,04:50,anne,NA
2022-10-12,04:50,lupe,jason
2022-10-12,04:50,alecs,rep
2022-10-12,04:50,suzanne,james
2022-10-12,04:50,david,NA
2022-10-12,04:50,cindy,peter
2022-10-12,04:50,real,wittgenstein
2022-10-12,04:50,rob,NA
2022-10-12,04:50,reutersbreakingviews,reuters
2022-10-12,04:50,mark,kimberly
2022-10-12,04:50,techsdgs,birmingham
2022-10-12,04:50,stanislav,chia
2022-10-12,04:50,john,president
2022-10-12,04:50,thor,NA
2022-10-12,04:50,kind,vonlew
2022-10-12,04:50,kulmine,parentsforfuture
2022-10-12,04:50,newswire,NA
2022-10-12,04:50,caleb,kevin
2022-10-12,04:50,claudia,wendy
2022-10-12,04:50,kingcoyote,NA
2022-10-12,04:50,mahesh,mike
2022-10-12,04:50,greg,NA
2022-10-12,04:50,central,mike
2022-10-12,04:50,average,NA
2022-10-12,04:50,tmb,NA
2022-10-12,04:50,miguel,peter
2022-10-12,04:50,matt,james
2022-10-12,04:50,ohp,NA
2022-10-12,04:50,choc,rep
2022-10-12,04:50,teamthis,sindileigh
2022-10-12,04:50,talking,david
2022-10-12,04:50,rita,peter
2022-10-12,04:50,jeanne,ultra
2022-10-12,04:50,papa,tom
2022-10-12,04:50,maj,james
2022-10-12,04:50,martines,daniel
2022-10-12,04:50,michelle,steve
2022-10-12,04:50,sisters,maze
2022-10-12,04:50,the,NA
2022-10-12,04:50,dasuni,erik
2022-10-12,04:50,regen,NA
2022-10-12,04:50,chatarce,NA
2022-10-12,04:50,goldeneyepb,kevin
2022-10-12,04:50,roberto,NA
2022-10-12,04:50,cris,NA
2022-10-12,04:50,chidambara,gmfwinminuseisdwinski
2022-10-12,04:50,tie,NA
2022-10-12,04:50,robby,solana
2022-10-12,04:50,krjc,james
2022-10-12,04:50,licypriya,the
2022-10-12,04:50,waeed,shehbaz
2022-10-12,04:50,mark,georgina
2022-10-12,04:50,norbert,igor
2022-10-12,04:50,soil,NA
2022-10-12,04:50,fayponzi,peter
2022-10-12,04:50,freetexan,NA
2022-10-12,04:50,pmln,shehbaz
2022-10-12,04:50,richwalker,lynda
2022-10-12,04:50,dennis,NA
2022-10-12,04:50,birumas,james
2022-10-12,04:50,lindsay,greenpeace
2022-10-12,04:50,luis,peter
2022-10-12,04:50,rai,james
2022-10-12,04:50,volg,wildlife
2022-10-12,04:50,heather,greg
2022-10-12,04:50,ribiy,NA
2022-10-12,04:50,david,james
2022-10-12,04:50,love,germanforeignoffice
2022-10-12,04:50,techsdgs,climate
2022-10-12,04:50,husnain,shehbaz
2022-10-12,04:50,sdgscameroon,peter
2022-10-12,04:50,jimmy,james
2022-10-12,04:50,maj,steve
2022-10-12,04:50,mansi,kishalay
2022-10-12,04:50,dale,NA
2022-10-12,04:50,janneke,avi
2022-10-12,04:50,kushal,licypriya
2022-10-12,04:50,aushiker,NA
2022-10-12,04:50,sashluncburn,kevin
2022-10-12,04:50,beh,NA
2022-10-12,04:50,kavika,rep
2022-10-12,04:50,trudeaumustgo,james
2022-10-12,04:50,drd,NA
2022-10-12,04:50,laurie,NA
2022-10-12,04:50,bocvip,NA
2022-10-12,04:50,alphawolfd,james
2022-10-12,04:50,stacy,jason
2022-10-12,04:50,irsarwono,irsarwono
2022-10-12,04:50,lee,NA
2022-10-12,04:50,listen,NA
2022-10-12,04:50,paul,bocas
2022-10-12,04:50,macfella,NA
2022-10-12,04:50,tripness,president
2022-10-12,04:50,neonm,daniel
2022-10-12,04:50,engineers,fiore
2022-10-12,04:50,sana,shehbaz
2022-10-12,04:50,laura,kevin
2022-10-12,04:50,emily,julies
2022-10-12,04:50,iamthewhotweets,prof
2022-10-12,04:50,art,NA
2022-10-12,04:50,fenrir,NA
2022-10-12,04:50,brandon,NA
2022-10-12,04:50,happy,baldrick
2022-10-12,04:50,cheryl,anjali
2022-10-12,04:50,mike,NA
2022-10-12,04:50,meagain,oil
2022-10-12,04:50,alliehe,NA
2022-10-12,04:50,fred,NA
